id,lg,lang,voice,source,tags,csvKeys,missingCsvKeys,textHash,mp3,webm,mp3Exists,webmExists,generated,newSinceLastRun,text
api-settings-safe-en,en,en-US,alloy,,,,,01983e335cc9f488,api-settings-safe-en.mp3,api-settings-safe-en.webm,false,false,false,false,"API settings stay in this browser. Test locally first, then use linked OpenAI voice only when the message is ready."
fever-loop-objective-2075-normal-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,282174929b61a78b,fever-loop-objective-2075-normal-nl.mp3,fever-loop-objective-2075-normal-nl.webm,false,true,true,false,"Fase van samengestelde schade. De wereld krijgt sterkere cascade-effecten en stijgende aanpassingsgrenzen. Het signaal geeft aan: opwarming is plus 2.6 graden, AMOC-sterkte is 77 procent, kantelrisico is 52 procent."
fever-loop-objective-2075-normal-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,8b38517b1899c407,fever-loop-objective-2075-normal-ru.mp3,fever-loop-objective-2075-normal-ru.webm,false,true,true,false,"Фаза накапливающегося ущерба. Мир сталкивается с более сильными каскадными эффектами и растущими пределами адаптации. Сигнал показывает: потепление плюс 2.6 градуса, сила AMOC составляет 77 процентов, риск точек перелома составляет 52 процентов."
fever-loop-objective-2075-normal-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,b2f8340f43725f14,fever-loop-objective-2075-normal-uk.mp3,fever-loop-objective-2075-normal-uk.webm,false,true,true,false,"Compounding damage phase. The world faces stronger cascading effects and rising adaptation limits. Сигнал показує: потепління плюс 2.6 градуса, сила AMOC становить 77 відсотків, ризик точок перелому становить 52 відсотків."
fever-loop-objective-2075-normal-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,0c6393ce96ffc2cc,fever-loop-objective-2075-normal-zh.mp3,fever-loop-objective-2075-normal-zh.webm,false,true,true,false,"复合损害阶段. 世界面临更强的连锁效应和不断上升的适应极限。 信号显示： 升温为正 2.6 度, AMOC 强度为 77%, 临界点风险为 52%."
fever-loop-objective-2075-short-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,13ce3abe3d24dda4,fever-loop-objective-2075-short-de.mp3,fever-loop-objective-2075-short-de.webm,false,true,true,false,"Phase verstarkter Schaden. Das Signal zeigt: Erwaermung plus 2.6 Grad, AMOC-Staerke 77 Prozent, Kipprisiko 52 Prozent."
fever-loop-objective-2075-short-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,89a17a3109eb28a0,fever-loop-objective-2075-short-en.mp3,fever-loop-objective-2075-short-en.webm,false,true,true,false,"Compounding damage phase. The signal reads: warming is plus 2.6 degrees, AMOC strength is 77 percent, tipping risk is 52 percent."
fever-loop-objective-2075-short-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,5fff070cbc11e4a8,fever-loop-objective-2075-short-fr.mp3,fever-loop-objective-2075-short-fr.webm,false,true,true,false,"Phase de dommages composes. Le signal indique : rechauffement de plus 2.6 degres, force de l AMOC 77 pour cent, risque de bascule 52 pour cent."
fever-loop-objective-2075-short-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,8c835177fac1b23f,fever-loop-objective-2075-short-hi.mp3,fever-loop-objective-2075-short-hi.webm,false,true,true,false,"संयुक्त क्षति चरण. संकेत बताता है: गर्माहट प्लस 2.6 डिग्री है, AMOC की शक्ति 77 प्रतिशत है, टिपिंग जोखिम 52 प्रतिशत है."
fever-loop-objective-2075-short-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,c601f0441e17b07d,fever-loop-objective-2075-short-nl.mp3,fever-loop-objective-2075-short-nl.webm,false,true,true,false,"Fase van samengestelde schade. Het signaal geeft aan: opwarming is plus 2.6 graden, AMOC-sterkte is 77 procent, kantelrisico is 52 procent."
fever-loop-objective-2075-short-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,2936011ebc8b73e7,fever-loop-objective-2075-short-ru.mp3,fever-loop-objective-2075-short-ru.webm,false,true,true,false,"Фаза накапливающегося ущерба. Сигнал показывает: потепление плюс 2.6 градуса, сила AMOC составляет 77 процентов, риск точек перелома составляет 52 процентов."
fever-loop-objective-2075-short-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,581ed89d36c81eda,fever-loop-objective-2075-short-uk.mp3,fever-loop-objective-2075-short-uk.webm,false,true,true,false,"Compounding damage phase. Сигнал показує: потепління плюс 2.6 градуса, сила AMOC становить 77 відсотків, ризик точок перелому становить 52 відсотків."
fever-loop-objective-2075-short-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,ee1e1eb49b7efef4,fever-loop-objective-2075-short-zh.mp3,fever-loop-objective-2075-short-zh.webm,false,true,true,false,"复合损害阶段. 信号显示： 升温为正 2.6 度, AMOC 强度为 77%, 临界点风险为 52%."
fever-loop-objective-2100-full-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,28b185c2fcf9ad96,fever-loop-objective-2100-full-de.mp3,fever-loop-objective-2100-full-de.webm,false,true,true,false,"Tiefe Systembelastung. Mehrere Erdsysteme stehen unter starkem Druck und die Erholung wird langsamer. Das Signal zeigt: Erwaermung plus 3.0 Grad, AMOC-Staerke 70 Prozent, Kipprisiko 64 Prozent. Das Signal geht in den naechsten Schritt von fuenfundzwanzig Jahren ueber."
fever-loop-objective-2100-full-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,b17cb6c288cee0db,fever-loop-objective-2100-full-en.mp3,fever-loop-objective-2100-full-en.webm,false,true,true,false,"Deep system stress. Several Earth systems are under intense pressure and recovery becomes slower. The signal reads: warming is plus 3.0 degrees, AMOC strength is 70 percent, tipping risk is 64 percent. The signal continues into the next twenty-five year step."
fever-loop-objective-2100-full-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,a61f4cb4619c5525,fever-loop-objective-2100-full-fr.mp3,fever-loop-objective-2100-full-fr.webm,false,true,true,false,"Stress profond du systeme. Plusieurs systemes terrestres subissent une pression intense et la recuperation ralentit. Le signal indique : rechauffement de plus 3.0 degres, force de l AMOC 70 pour cent, risque de bascule 64 pour cent. Le signal continue vers la prochaine etape de vingt-cinq ans."
fever-loop-objective-2100-full-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,927ac4550522475c,fever-loop-objective-2100-full-hi.mp3,fever-loop-objective-2100-full-hi.webm,false,true,true,false,"गहरा प्रणाली तनाव. कई पृथ्वी प्रणालियां तीव्र दबाव में हैं और पुनर्प्राप्ति धीमी हो जाती है. संकेत बताता है: गर्माहट प्लस 3.0 डिग्री है, AMOC की शक्ति 70 प्रतिशत है, टिपिंग जोखिम 64 प्रतिशत है. संकेत अगले पच्चीस-वर्षीय चरण में जारी रहता है."
fever-loop-objective-2100-full-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,4ff411dc1a46617b,fever-loop-objective-2100-full-nl.mp3,fever-loop-objective-2100-full-nl.webm,false,true,true,false,"Diepe systeemstress. Meerdere aardse systemen staan onder intense druk en herstel wordt trager. Het signaal geeft aan: opwarming is plus 3.0 graden, AMOC-sterkte is 70 procent, kantelrisico is 64 procent. Het signaal gaat door naar de volgende stap van vijfentwintig jaar."
fever-loop-objective-2100-full-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,cc851ef1c9297a78,fever-loop-objective-2100-full-ru.mp3,fever-loop-objective-2100-full-ru.webm,false,true,true,false,"Глубокий стресс системы. Несколько земных систем находятся под сильным давлением, а восстановление замедляется. Сигнал показывает: потепление плюс 3.0 градуса, сила AMOC составляет 70 процентов, риск точек перелома составляет 64 процентов. Сигнал переходит к следующему шагу в двадцать пять лет."
fever-loop-objective-2100-full-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,4dcbea9f75d41f7f,fever-loop-objective-2100-full-uk.mp3,fever-loop-objective-2100-full-uk.webm,false,true,true,false,"Deep system stress. Several Earth systems are under intense pressure and recovery becomes slower. Сигнал показує: потепління плюс 3.0 градуса, сила AMOC становить 70 відсотків, ризик точок перелому становить 64 відсотків. Сигнал переходить до наступного кроку у двадцять п’ять років."
fever-loop-objective-2100-full-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,979123fc38603b32,fever-loop-objective-2100-full-zh.mp3,fever-loop-objective-2100-full-zh.webm,false,true,true,false,"深层系统压力. 多个地球系统承受强烈压力，恢复变得更慢。 信号显示： 升温为正 3.0 度, AMOC 强度为 70%, 临界点风险为 64%. 信号继续进入下一个二十五年阶段。"
fever-loop-objective-2100-normal-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,3caefbb616d04508,fever-loop-objective-2100-normal-de.mp3,fever-loop-objective-2100-normal-de.webm,false,true,true,false,"Tiefe Systembelastung. Mehrere Erdsysteme stehen unter starkem Druck und die Erholung wird langsamer. Das Signal zeigt: Erwaermung plus 3.0 Grad, AMOC-Staerke 70 Prozent, Kipprisiko 64 Prozent."
fever-loop-objective-2100-normal-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,c29761c80f2afb66,fever-loop-objective-2100-normal-en.mp3,fever-loop-objective-2100-normal-en.webm,false,true,true,false,"Deep system stress. Several Earth systems are under intense pressure and recovery becomes slower. The signal reads: warming is plus 3.0 degrees, AMOC strength is 70 percent, tipping risk is 64 percent."
fever-loop-objective-2100-normal-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,eb6c56751638a1cb,fever-loop-objective-2100-normal-fr.mp3,fever-loop-objective-2100-normal-fr.webm,false,true,true,false,"Stress profond du systeme. Plusieurs systemes terrestres subissent une pression intense et la recuperation ralentit. Le signal indique : rechauffement de plus 3.0 degres, force de l AMOC 70 pour cent, risque de bascule 64 pour cent."
fever-loop-objective-2100-normal-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,19752704c58a9115,fever-loop-objective-2100-normal-hi.mp3,fever-loop-objective-2100-normal-hi.webm,false,true,true,false,"गहरा प्रणाली तनाव. कई पृथ्वी प्रणालियां तीव्र दबाव में हैं और पुनर्प्राप्ति धीमी हो जाती है. संकेत बताता है: गर्माहट प्लस 3.0 डिग्री है, AMOC की शक्ति 70 प्रतिशत है, टिपिंग जोखिम 64 प्रतिशत है."
fever-loop-objective-2100-normal-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,773632a0ec761d46,fever-loop-objective-2100-normal-nl.mp3,fever-loop-objective-2100-normal-nl.webm,false,true,true,false,"Diepe systeemstress. Meerdere aardse systemen staan onder intense druk en herstel wordt trager. Het signaal geeft aan: opwarming is plus 3.0 graden, AMOC-sterkte is 70 procent, kantelrisico is 64 procent."
fever-loop-objective-2100-normal-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,2f6142f2aa3921dc,fever-loop-objective-2100-normal-ru.mp3,fever-loop-objective-2100-normal-ru.webm,false,true,true,false,"Глубокий стресс системы. Несколько земных систем находятся под сильным давлением, а восстановление замедляется. Сигнал показывает: потепление плюс 3.0 градуса, сила AMOC составляет 70 процентов, риск точек перелома составляет 64 процентов."
fever-loop-objective-2100-normal-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,6129e6396a36eaa0,fever-loop-objective-2100-normal-uk.mp3,fever-loop-objective-2100-normal-uk.webm,false,true,true,false,"Deep system stress. Several Earth systems are under intense pressure and recovery becomes slower. Сигнал показує: потепління плюс 3.0 градуса, сила AMOC становить 70 відсотків, ризик точок перелому становить 64 відсотків."
fever-loop-objective-2100-normal-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,3363b76871495150,fever-loop-objective-2100-normal-zh.mp3,fever-loop-objective-2100-normal-zh.webm,false,true,true,false,"深层系统压力. 多个地球系统承受强烈压力，恢复变得更慢。 信号显示： 升温为正 3.0 度, AMOC 强度为 70%, 临界点风险为 64%."
fever-loop-objective-2100-short-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,135e20edcdeb4058,fever-loop-objective-2100-short-de.mp3,fever-loop-objective-2100-short-de.webm,false,true,true,false,"Tiefe Systembelastung. Das Signal zeigt: Erwaermung plus 3.0 Grad, AMOC-Staerke 70 Prozent, Kipprisiko 64 Prozent."
fever-loop-objective-2100-short-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,9800400772ea89de,fever-loop-objective-2100-short-en.mp3,fever-loop-objective-2100-short-en.webm,false,true,true,false,"Deep system stress. The signal reads: warming is plus 3.0 degrees, AMOC strength is 70 percent, tipping risk is 64 percent."
fever-loop-objective-2100-short-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,ce1c840f178f5143,fever-loop-objective-2100-short-fr.mp3,fever-loop-objective-2100-short-fr.webm,false,true,true,false,"Stress profond du systeme. Le signal indique : rechauffement de plus 3.0 degres, force de l AMOC 70 pour cent, risque de bascule 64 pour cent."
fever-loop-objective-2100-short-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,213873beccaf30bb,fever-loop-objective-2100-short-hi.mp3,fever-loop-objective-2100-short-hi.webm,false,true,true,false,"गहरा प्रणाली तनाव. संकेत बताता है: गर्माहट प्लस 3.0 डिग्री है, AMOC की शक्ति 70 प्रतिशत है, टिपिंग जोखिम 64 प्रतिशत है."
fever-loop-objective-2100-short-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,8197adc4316cb099,fever-loop-objective-2100-short-nl.mp3,fever-loop-objective-2100-short-nl.webm,false,true,true,false,"Diepe systeemstress. Het signaal geeft aan: opwarming is plus 3.0 graden, AMOC-sterkte is 70 procent, kantelrisico is 64 procent."
fever-loop-objective-2100-short-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,9a8c6e96f6b13bec,fever-loop-objective-2100-short-ru.mp3,fever-loop-objective-2100-short-ru.webm,false,true,true,false,"Глубокий стресс системы. Сигнал показывает: потепление плюс 3.0 градуса, сила AMOC составляет 70 процентов, риск точек перелома составляет 64 процентов."
fever-loop-objective-2100-short-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,d6466a2231e99b4a,fever-loop-objective-2100-short-uk.mp3,fever-loop-objective-2100-short-uk.webm,false,true,true,false,"Deep system stress. Сигнал показує: потепління плюс 3.0 градуса, сила AMOC становить 70 відсотків, ризик точок перелому становить 64 відсотків."
fever-loop-objective-2100-short-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,d74781d9c078010b,fever-loop-objective-2100-short-zh.mp3,fever-loop-objective-2100-short-zh.webm,false,true,true,false,"深层系统压力. 信号显示： 升温为正 3.0 度, AMOC 强度为 70%, 临界点风险为 64%."
fever-loop-objective-2125-full-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,ab14d696fb7ef04e,fever-loop-objective-2125-full-de.mp3,fever-loop-objective-2125-full-de.webm,false,true,true,false,"Langzeitschaden. Selbst wenn sich die Erwarmung spater verlangsamt, bleiben Systemfolgen lange festgeschrieben. Das Signal zeigt: Erwaermung plus 3.2 Grad, AMOC-Staerke 66 Prozent, Kipprisiko 70 Prozent. Das Signal geht in den naechsten Schritt von fuenfundzwanzig Jahren ueber."
fever-loop-objective-2125-full-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,e6b5bd62fee99a12,fever-loop-objective-2125-full-en.mp3,fever-loop-objective-2125-full-en.webm,false,true,true,false,"Long-tail damage. Even if warming slows later, system impacts remain locked in for a long time. The signal reads: warming is plus 3.2 degrees, AMOC strength is 66 percent, tipping risk is 70 percent. The signal continues into the next twenty-five year step."
fever-loop-objective-2125-full-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,7d2cfd3cb152ea20,fever-loop-objective-2125-full-fr.mp3,fever-loop-objective-2125-full-fr.webm,false,true,true,false,"Dommages a longue traine. Meme si le rechauffement ralentit ensuite, les impacts restent verrouilles pendant longtemps. Le signal indique : rechauffement de plus 3.2 degres, force de l AMOC 66 pour cent, risque de bascule 70 pour cent. Le signal continue vers la prochaine etape de vingt-cinq ans."
fever-loop-objective-2125-full-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,1fd634224f985d8a,fever-loop-objective-2125-full-hi.mp3,fever-loop-objective-2125-full-hi.webm,false,true,true,false,"दीर्घकालिक क्षति. यदि बाद में गर्माहट धीमी भी हो, तो प्रणालीगत प्रभाव लंबे समय तक बंद रहते हैं. संकेत बताता है: गर्माहट प्लस 3.2 डिग्री है, AMOC की शक्ति 66 प्रतिशत है, टिपिंग जोखिम 70 प्रतिशत है. संकेत अगले पच्चीस-वर्षीय चरण में जारी रहता है."
fever-loop-objective-2125-full-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,912aaa13144fec6c,fever-loop-objective-2125-full-nl.mp3,fever-loop-objective-2125-full-nl.webm,false,true,true,false,"Langdurige schade. Zelfs als opwarming later vertraagt, blijven systeemeffecten lang vastliggen. Het signaal geeft aan: opwarming is plus 3.2 graden, AMOC-sterkte is 66 procent, kantelrisico is 70 procent. Het signaal gaat door naar de volgende stap van vijfentwintig jaar."
fever-loop-objective-2125-full-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,71b34c486bce9aca,fever-loop-objective-2125-full-ru.mp3,fever-loop-objective-2125-full-ru.webm,false,true,true,false,"Долгий хвост ущерба. Даже если потепление позже замедлится, последствия останутся закрепленными надолго. Сигнал показывает: потепление плюс 3.2 градуса, сила AMOC составляет 66 процентов, риск точек перелома составляет 70 процентов. Сигнал переходит к следующему шагу в двадцать пять лет."
fever-loop-objective-2125-full-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,8a65c28108ec26b3,fever-loop-objective-2125-full-uk.mp3,fever-loop-objective-2125-full-uk.webm,false,true,true,false,"Long-tail damage. Even if warming slows later, system impacts remain locked in for a long time. Сигнал показує: потепління плюс 3.2 градуса, сила AMOC становить 66 відсотків, ризик точок перелому становить 70 відсотків. Сигнал переходить до наступного кроку у двадцять п’ять років."
fever-loop-objective-2125-full-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-full,,,4afc944700508a7f,fever-loop-objective-2125-full-zh.mp3,fever-loop-objective-2125-full-zh.webm,false,true,true,false,"长尾损害. 即使之后变暖放缓，系统影响也会长期锁定。 信号显示： 升温为正 3.2 度, AMOC 强度为 66%, 临界点风险为 70%. 信号继续进入下一个二十五年阶段。"
fever-loop-objective-2125-normal-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,edb3da0d1fcac23f,fever-loop-objective-2125-normal-de.mp3,fever-loop-objective-2125-normal-de.webm,false,true,true,false,"Langzeitschaden. Selbst wenn sich die Erwarmung spater verlangsamt, bleiben Systemfolgen lange festgeschrieben. Das Signal zeigt: Erwaermung plus 3.2 Grad, AMOC-Staerke 66 Prozent, Kipprisiko 70 Prozent."
fever-loop-objective-2125-normal-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,598d0a23809c83e3,fever-loop-objective-2125-normal-en.mp3,fever-loop-objective-2125-normal-en.webm,false,true,true,false,"Long-tail damage. Even if warming slows later, system impacts remain locked in for a long time. The signal reads: warming is plus 3.2 degrees, AMOC strength is 66 percent, tipping risk is 70 percent."
fever-loop-objective-2125-normal-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,20666faecf660125,fever-loop-objective-2125-normal-fr.mp3,fever-loop-objective-2125-normal-fr.webm,false,true,true,false,"Dommages a longue traine. Meme si le rechauffement ralentit ensuite, les impacts restent verrouilles pendant longtemps. Le signal indique : rechauffement de plus 3.2 degres, force de l AMOC 66 pour cent, risque de bascule 70 pour cent."
fever-loop-objective-2125-normal-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,fac0e6bdea73c5eb,fever-loop-objective-2125-normal-hi.mp3,fever-loop-objective-2125-normal-hi.webm,false,true,true,false,"दीर्घकालिक क्षति. यदि बाद में गर्माहट धीमी भी हो, तो प्रणालीगत प्रभाव लंबे समय तक बंद रहते हैं. संकेत बताता है: गर्माहट प्लस 3.2 डिग्री है, AMOC की शक्ति 66 प्रतिशत है, टिपिंग जोखिम 70 प्रतिशत है."
fever-loop-objective-2125-normal-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,a252cf1fc669c81a,fever-loop-objective-2125-normal-nl.mp3,fever-loop-objective-2125-normal-nl.webm,false,true,true,false,"Langdurige schade. Zelfs als opwarming later vertraagt, blijven systeemeffecten lang vastliggen. Het signaal geeft aan: opwarming is plus 3.2 graden, AMOC-sterkte is 66 procent, kantelrisico is 70 procent."
fever-loop-objective-2125-normal-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,6c337e5054118e4e,fever-loop-objective-2125-normal-ru.mp3,fever-loop-objective-2125-normal-ru.webm,false,true,true,false,"Долгий хвост ущерба. Даже если потепление позже замедлится, последствия останутся закрепленными надолго. Сигнал показывает: потепление плюс 3.2 градуса, сила AMOC составляет 66 процентов, риск точек перелома составляет 70 процентов."
fever-loop-objective-2125-normal-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,d7545d443a16bc52,fever-loop-objective-2125-normal-uk.mp3,fever-loop-objective-2125-normal-uk.webm,false,true,true,false,"Long-tail damage. Even if warming slows later, system impacts remain locked in for a long time. Сигнал показує: потепління плюс 3.2 градуса, сила AMOC становить 66 відсотків, ризик точок перелому становить 70 відсотків."
fever-loop-objective-2125-normal-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-normal,,,68ac7ae756c4387c,fever-loop-objective-2125-normal-zh.mp3,fever-loop-objective-2125-normal-zh.webm,false,true,true,false,"长尾损害. 即使之后变暖放缓，系统影响也会长期锁定。 信号显示： 升温为正 3.2 度, AMOC 强度为 66%, 临界点风险为 70%."
fever-loop-objective-2125-short-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,afac850383897fd7,fever-loop-objective-2125-short-de.mp3,fever-loop-objective-2125-short-de.webm,false,true,true,false,"Langzeitschaden. Das Signal zeigt: Erwaermung plus 3.2 Grad, AMOC-Staerke 66 Prozent, Kipprisiko 70 Prozent."
fever-loop-objective-2125-short-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,4199ffc80b7b76a8,fever-loop-objective-2125-short-en.mp3,fever-loop-objective-2125-short-en.webm,false,true,true,false,"Long-tail damage. The signal reads: warming is plus 3.2 degrees, AMOC strength is 66 percent, tipping risk is 70 percent."
fever-loop-objective-2125-short-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,1599e126f9b04f01,fever-loop-objective-2125-short-fr.mp3,fever-loop-objective-2125-short-fr.webm,false,true,true,false,"Dommages a longue traine. Le signal indique : rechauffement de plus 3.2 degres, force de l AMOC 66 pour cent, risque de bascule 70 pour cent."
fever-loop-objective-2125-short-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,ed7b9eef321e7499,fever-loop-objective-2125-short-hi.mp3,fever-loop-objective-2125-short-hi.webm,false,true,true,false,"दीर्घकालिक क्षति. संकेत बताता है: गर्माहट प्लस 3.2 डिग्री है, AMOC की शक्ति 66 प्रतिशत है, टिपिंग जोखिम 70 प्रतिशत है."
fever-loop-objective-2125-short-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,9fc4e34927f9873d,fever-loop-objective-2125-short-nl.mp3,fever-loop-objective-2125-short-nl.webm,false,true,true,false,"Langdurige schade. Het signaal geeft aan: opwarming is plus 3.2 graden, AMOC-sterkte is 66 procent, kantelrisico is 70 procent."
fever-loop-objective-2125-short-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,297f66e48bb82c9a,fever-loop-objective-2125-short-ru.mp3,fever-loop-objective-2125-short-ru.webm,false,true,true,false,"Долгий хвост ущерба. Сигнал показывает: потепление плюс 3.2 градуса, сила AMOC составляет 66 процентов, риск точек перелома составляет 70 процентов."
fever-loop-objective-2125-short-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,96650776af50b170,fever-loop-objective-2125-short-uk.mp3,fever-loop-objective-2125-short-uk.webm,false,true,true,false,"Long-tail damage. Сигнал показує: потепління плюс 3.2 градуса, сила AMOC становить 66 відсотків, ризик точок перелому становить 70 відсотків."
fever-loop-objective-2125-short-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-objective|fever-short,,,5ddc3947f56c7d09,fever-loop-objective-2125-short-zh.mp3,fever-loop-objective-2125-short-zh.webm,false,true,true,false,"长尾损害. 信号显示： 升温为正 3.2 度, AMOC 强度为 66%, 临界点风险为 70%."
fever-loop-tipping-en,en,en-US,shimmer,,fever-loop,fever.tippingIntro|fever.tippingRingLegend|fever.highExplained,,2aa4cf6e0fff6e6f,fever-loop-tipping-en.mp3,fever-loop-tipping-en.webm,false,true,false,false,"Tipping points are thresholds where Earth's systems can suddenly shift to a new state.. The colored ring shows how close we are to each tipping point: green/cyan safe, yellow caution, orange danger, red threshold crossed.. What could happen if we do not change trajectory soon."
fever-loop-tipping-fr,fr,fr-FR,shimmer,,fever-loop,fever.tippingIntro|fever.tippingRingLegend|fever.highExplained,,2f9991910ef9a013,fever-loop-tipping-fr.mp3,fever-loop-tipping-fr.webm,false,true,false,false,"Les points de bascule sont des seuils ou les systemes terrestres peuvent changer brutalement d etat.. L anneau colore indique la proximite des seuils: vert/cyan sur, jaune prudence, orange danger, rouge seuil franchi.. Ce qui peut arriver si la trajectoire ne change pas vite."
read-local-first-en,en,en-US,alloy,,,,,ae29a34ba2953f17,read-local-first-en.mp3,read-local-first-en.webm,false,false,false,false,Local read test is active. Browser voice and cached audio are used before any paid voice request.
